run_id,generator,num_rows,train_seconds,diagnostic_score,quality_score,diag_data_validity,diag_data_structure,qual_column_shapes,qual_column_pair_trends,new_row_synthesis,table_structure,baseline_auc,tstr_auc,tstr_f1,tstr_acc,dp_max,baseline_dp_max,dp_amplification,synthetic_sample_csv,diagnostic_report_pkl,quality_report_pkl,individual_column_metrics_csv,pair_corr_csv,pair_contingency_csv
1f373d76-83f0-4217-8a23-a4c1d892d800,GaussianCopula,1000,7.7277562618255615,0.9999782608695653,0.8908717391304348,0.9999565217391305,1.0,0.9654434782608695,0.8163,1.0,,0.6239169241941356,0.5195712718882521,0.0,0.8884248796305394,0.0,0.0,0.0,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/synthetic/GaussianCopula_sample.csv,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/reports/sdmetrics/GaussianCopula_diagnostic_report.pkl,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/reports/sdmetrics/GaussianCopula_quality_report.pkl,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/reports/details/GaussianCopula_individual_column_metrics.csv,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/reports/details/GaussianCopula_pair_correlation_similarity.csv,/artifacts/1f373d76-83f0-4217-8a23-a4c1d892d800/reports/details/GaussianCopula_pair_contingency_similarity.csv
